Row,Name,Count,crank1,crankx
4684,SHAINDY ,4,Ê:Ê ,Ê:Ê
4684,SHAKIRAH ,4,-634Ê ,-2572Ê
4684,SHAMILA ,4,Ê:Ê ,-1487Ê
4684,SHANADE ,4,-1148Ê ,-2572Ê
4684,SHANAI ,4,+1058Ê ,-2154Ê
4684,SHANAIYA ,4,Ê:Ê ,Ê:Ê
4684,SHANI ,4,-1524Ê ,-3578Ê
4684,SHANTAYA ,4,Ê:Ê ,Ê:Ê
4684,SHANUM ,4,Ê:Ê ,Ê:Ê
4684,SHANVI ,4,Ê:Ê ,Ê:Ê
4684,SHAREEN ,4,Ê:Ê ,-86Ê
4684,SHARIAH ,4,Ê:Ê ,-86Ê
4684,SHARLEEZ ,4,Ê:Ê ,Ê:Ê
4684,SHAYLAH ,4,+1058Ê ,-86Ê
4684,SHAZIA ,4,-1148Ê ,-1487Ê
4684,SHEREEN ,4,-634Ê ,-1882Ê
4684,SHOLA ,4,+55Ê ,-2848Ê
4684,SHRUTI ,4,-2035Ê ,-2969Ê
4684,SHUKRI ,4,+1058Ê ,-2732Ê
4684,SIARA ,4,-634Ê ,Ê:Ê
4684,SIDONIE ,4,-634Ê ,-2848Ê
4684,SIENNA-LEE ,4,Ê:Ê ,Ê:Ê
4684,SIENNA-LILLY ,4,+1058Ê ,Ê:Ê
4684,SIGRID ,4,Ê:Ê ,Ê:Ê
4684,SIMRAT ,4,-1524Ê ,-959Ê
4684,SIONA ,4,Ê:Ê ,Ê:Ê
4684,SIRENA ,4,Ê:Ê ,Ê:Ê
4684,SIRIN ,4,Ê:Ê ,Ê:Ê
4684,SKARLETT ,4,-2035Ê ,Ê:Ê
4684,SKYE-LOUISE ,4,-2371Ê ,-959Ê
4684,SKYLA-MAY ,4,-1797Ê ,Ê:Ê
4684,SKYLAR-MAE ,4,Ê:Ê ,Ê:Ê
4684,SKYLER-RAE ,4,Ê:Ê ,Ê:Ê
4684,SKYLER-ROSE ,4,Ê:Ê ,Ê:Ê
4684,SOLYANA ,4,+1058Ê ,Ê:Ê
4684,SOMA ,4,+55Ê ,Ê:Ê
4684,SOPHIE-GRACE ,4,Ê:Ê ,Ê:Ê
4684,SOPHIE-JANE ,4,Ê:Ê ,-959Ê
4684,SOPHIYA ,4,+55Ê ,-2406Ê
4684,SOROH ,4,+55Ê ,Ê:Ê
4684,SREYA ,4,Ê:Ê ,-86Ê
4684,STEFANI ,4,Ê:Ê ,Ê:Ê
4684,SUELA ,4,+1058Ê ,Ê:Ê
4684,SUFIA ,4,Ê:Ê ,-86Ê
4684,SUHAILA ,4,-634Ê ,-1487Ê
4684,SUKIE ,4,Ê:Ê ,Ê:Ê
4684,SUMMER-LEE ,4,Ê:Ê ,Ê:Ê
4684,SUMMER-LILLY ,4,Ê:Ê ,Ê:Ê
4684,SUMMER-RAY ,4,Ê:Ê ,Ê:Ê
4684,SUNSHINE ,4,Ê:Ê ,Ê:Ê
4684,SUREYA ,4,Ê:Ê ,-959Ê
4684,SVARA ,4,+55Ê ,Ê:Ê
4684,SYRA ,4,+1058Ê ,Ê:Ê
4684,TAAIBAH ,4,Ê:Ê ,Ê:Ê
4684,TAALIAH ,4,+1058Ê ,Ê:Ê
4684,TABINA ,4,+1058Ê ,Ê:Ê
4684,TAHANI ,4,Ê:Ê ,-1882Ê
4684,TAISHA ,4,-634Ê ,-86Ê
4684,TAISIA ,4,Ê:Ê ,Ê:Ê
4684,TALEAH ,4,-1148Ê ,-959Ê
4684,TALIN ,4,Ê:Ê ,Ê:Ê
4684,TALIYA ,4,-634Ê ,-2154Ê
4684,TALULLAH ,4,-1524Ê ,Ê:Ê
4684,TAMIYAH ,4,Ê:Ê ,Ê:Ê
4684,TAMMI ,4,Ê:Ê ,-1487Ê
4684,TANAYAH ,4,Ê:Ê ,Ê:Ê
4684,TANITOLUWA ,4,Ê:Ê ,Ê:Ê
4684,TANVEER ,4,+55Ê ,-1487Ê
4684,TARAN ,4,Ê:Ê ,Ê:Ê
4684,TATE ,4,-1148Ê ,-2406Ê
4684,TATENDA ,4,Ê:Ê ,-959Ê
4684,TAYANA ,4,-1797Ê ,Ê:Ê
4684,TAYBA ,4,-634Ê ,-2572Ê
4684,TAYIBA ,4,-1148Ê ,-1487Ê
4684,TEGHAN ,4,Ê:Ê ,Ê:Ê
4684,TEHILLAH ,4,+1058Ê ,Ê:Ê
4684,TEHYA ,4,-2508Ê ,-3912Ê
4684,TEHZEEB ,4,-1524Ê ,-86Ê
4684,TEMIDIRE ,4,Ê:Ê ,Ê:Ê
4684,TEMITAYO ,4,+1058Ê ,Ê:Ê
4684,TERRI-LEIGH ,4,Ê:Ê ,-86Ê
4684,TEYAH ,4,-1524Ê ,-86Ê
4684,THANDIWE ,4,+55Ê ,-2406Ê
4684,THEA-MAE ,4,Ê:Ê ,Ê:Ê
4684,THELMA ,4,Ê:Ê ,-2154Ê
4684,TIANI ,4,-634Ê ,Ê:Ê
4684,TIANIE ,4,Ê:Ê ,Ê:Ê
4684,TIARAH ,4,Ê:Ê ,Ê:Ê
4684,TIARNI ,4,-634Ê ,Ê:Ê
4684,TILLI ,4,-634Ê ,-2732Ê
4684,TILLY-ANNE ,4,Ê:Ê ,Ê:Ê
4684,TINOTENDA ,4,+1058Ê ,-2154Ê
4684,TIPPI ,4,-2224Ê ,Ê:Ê
4684,TIYANA ,4,+1058Ê ,-86Ê
4684,TOLUWANI ,4,Ê:Ê ,Ê:Ê
4684,TOLUWANIMI ,4,Ê:Ê ,-86Ê
4684,TRUDI ,4,Ê:Ê ,-959Ê
4684,TVISHA ,4,Ê:Ê ,Ê:Ê
4684,TWYLA ,4,+55Ê ,Ê:Ê
4684,VANEEZA ,4,Ê:Ê ,Ê:Ê
4684,VANI ,4,+55Ê ,Ê:Ê
4684,VARVARA ,4,+55Ê ,Ê:Ê
4684,VEDANSHI ,4,-634Ê ,Ê:Ê
4684,VENBA ,4,Ê:Ê ,Ê:Ê
4684,VENUS ,4,-2371Ê ,-2572Ê
4684,VERENA ,4,Ê:Ê ,Ê:Ê
4684,VERONA ,4,+1058Ê ,-1882Ê
4684,VIANNE ,4,Ê:Ê ,Ê:Ê
4684,VIHANA ,4,Ê:Ê ,Ê:Ê
4684,VIRGINIA ,4,-634Ê ,-3149Ê
4684,VIYAN ,4,Ê:Ê ,Ê:Ê
4684,WARDAH ,4,+55Ê ,-86Ê
4684,WARISHA ,4,+1058Ê ,Ê:Ê
4684,WILLOW-RAE ,4,Ê:Ê ,Ê:Ê
4684,WILMA ,4,+1058Ê ,Ê:Ê
4684,WYNTER-ROSE ,4,Ê:Ê ,Ê:Ê
4684,XAVIERA ,4,Ê:Ê ,Ê:Ê
4684,XINYI ,4,Ê:Ê ,Ê:Ê
4684,YASHNA ,4,Ê:Ê ,Ê:Ê
4684,YAZMINE ,4,Ê:Ê ,-1882Ê
4684,YING ,4,Ê:Ê ,-86Ê
4684,YOSAN ,4,Ê:Ê ,Ê:Ê
4684,YOUMNA ,4,Ê:Ê ,Ê:Ê
4684,YSABELLE ,4,+55Ê ,-2406Ê
4684,YUSRAH ,4,-634Ê ,-959Ê
4684,YVA ,4,Ê:Ê ,Ê:Ê
4684,YVETTE ,4,-2224Ê ,-2732Ê
4684,ZAHIRAH ,4,Ê:Ê ,-2154Ê
4684,ZAIBA ,4,+1058Ê ,-2154Ê
4684,ZANA ,4,+55Ê ,-1882Ê
4684,ZAREENAH ,4,-634Ê ,Ê:Ê
4684,ZARRAH ,4,Ê:Ê ,Ê:Ê
4684,ZEA ,4,Ê:Ê ,-86Ê
4684,ZEENA ,4,-2035Ê ,-86Ê
4684,ZELIA ,4,Ê:Ê ,Ê:Ê
4684,ZENYA ,4,Ê:Ê ,Ê:Ê
4684,ZERYA ,4,+1058Ê ,Ê:Ê
4684,ZETA ,4,Ê:Ê ,-1882Ê
4684,ZEYNAB ,4,-634Ê ,-959Ê
4684,ZIGGY ,4,Ê:Ê ,Ê:Ê
4684,ZINA ,4,Ê:Ê ,-86Ê
4684,ZIONA ,4,Ê:Ê ,Ê:Ê
4684,ZIRWA ,4,Ê:Ê ,Ê:Ê
4684,ZISSY ,4,Ê:Ê ,Ê:Ê
4684,ZLATA ,4,+1058Ê ,Ê:Ê
4684,ZOIE ,4,+1058Ê ,-86Ê
4684,ZORA ,4,Ê:Ê ,-1487Ê
4684,ZSOFIA ,4,-1797Ê ,Ê:Ê
4684,ZULAYKHA ,4,-634Ê ,Ê:Ê
4684,ZUZA ,4,Ê:Ê ,Ê:Ê
5691,AALIAH ,3,+51Ê ,-4379Ê
5691,AALIYAH-MAE ,3,-952Ê ,Ê:Ê
5691,AAMENA ,3,-2531Ê ,-2494Ê
5691,AAMIYAH ,3,Ê:Ê ,Ê:Ê
5691,AAMNAH ,3,Ê:Ê ,-1966Ê
5691,AANIKA ,3,Ê:Ê ,Ê:Ê
5691,AANISAH ,3,Ê:Ê ,Ê:Ê
5691,AANVI ,3,Ê:Ê ,Ê:Ê
5691,AARIANA ,3,Ê:Ê ,Ê:Ê
5691,AARINI ,3,Ê:Ê ,Ê:Ê
5691,AARIYAH ,3,Ê:Ê ,Ê:Ê
5691,AARUHI ,3,Ê:Ê ,Ê:Ê
5691,AASHA ,3,+51Ê ,-1966Ê
5691,AASHNI ,3,-952Ê ,-1966Ê
5691,AASHRIYA ,3,Ê:Ê ,Ê:Ê
5691,AASIA ,3,Ê:Ê ,-1093Ê
5691,AATHAVI ,3,Ê:Ê ,Ê:Ê
5691,AAYRA ,3,Ê:Ê ,Ê:Ê
5691,ABBIE-LEIGH ,3,-1641Ê ,-3413Ê
5691,ABBIE-MAY ,3,Ê:Ê ,Ê:Ê
5691,ABEEDAH ,3,Ê:Ê ,Ê:Ê
5691,ABIDAH ,3,Ê:Ê ,-2889Ê
5691,ABIGAYLE ,3,-1641Ê ,-4232Ê
5691,ABILENE ,3,Ê:Ê ,Ê:Ê
5691,ABINAYA ,3,-1641Ê ,-1966Ê
5691,ABIOLA ,3,+51Ê ,Ê:Ê
5691,ABISOLA ,3,+51Ê ,-1966Ê
5691,ABY ,3,Ê:Ê ,Ê:Ê
5691,ADALIA ,3,-2155Ê ,Ê:Ê
5691,ADEDOLAPO ,3,Ê:Ê ,Ê:Ê
5691,ADEEBA ,3,-3042Ê ,-4379Ê
5691,ADEELA ,3,Ê:Ê ,Ê:Ê
5691,ADELLA ,3,Ê:Ê ,Ê:Ê
5691,ADERINSOLA ,3,Ê:Ê ,-1966Ê
5691,ADESIRE ,3,Ê:Ê ,Ê:Ê
5691,ADESUWA ,3,+51Ê ,Ê:Ê
5691,ADHIRA ,3,+51Ê ,Ê:Ê
5691,ADIA ,3,-952Ê ,-1093Ê
5691,ADN ,3,Ê:Ê ,Ê:Ê
5691,ADRIELLE ,3,Ê:Ê ,Ê:Ê
5691,ADRIKA ,3,Ê:Ê ,Ê:Ê
5691,ADUNOLA ,3,Ê:Ê ,Ê:Ê
5691,AEYSHA ,3,Ê:Ê ,Ê:Ê
5691,AFAAF ,3,Ê:Ê ,Ê:Ê
5691,AFEEFA ,3,Ê:Ê ,Ê:Ê
5691,AFRIN ,3,Ê:Ê ,Ê:Ê
5691,AGGIE ,3,Ê:Ê ,Ê:Ê
5691,AHAANA ,3,Ê:Ê ,Ê:Ê
5691,AHLAAM ,3,-1641Ê ,-1093Ê
5691,AI ,3,Ê:Ê ,Ê:Ê
5691,AILIN ,3,Ê:Ê ,Ê:Ê
5691,AIMEE-ROSE ,3,+51Ê ,-1093Ê
5691,AIMI ,3,Ê:Ê ,Ê:Ê
5691,AISA ,3,Ê:Ê ,Ê:Ê
5691,AISHI ,3,Ê:Ê ,Ê:Ê
5691,AISLIN ,3,Ê:Ê ,-1966Ê
5691,AISSATOU ,3,-2531Ê ,Ê:Ê
5691,AISTE ,3,Ê:Ê ,Ê:Ê
5691,AISYAH ,3,Ê:Ê ,-2889Ê
5691,AIYZA ,3,+51Ê ,Ê:Ê
5691,AJUNI ,3,-1641Ê ,Ê:Ê
5691,AKANKSHA ,3,Ê:Ê ,-1966Ê
5691,AKHIRA ,3,Ê:Ê ,Ê:Ê
5691,AKOSUA ,3,-952Ê ,-3579Ê
5691,AKRITI ,3,Ê:Ê ,-1093Ê
5691,AKSHA ,3,Ê:Ê ,Ê:Ê
5691,AKSHARAA ,3,Ê:Ê ,Ê:Ê
5691,ALA ,3,-2531Ê ,Ê:Ê
5691,ALAINE ,3,Ê:Ê ,Ê:Ê
5691,ALANA-MAE ,3,Ê:Ê ,Ê:Ê
5691,ALANIA ,3,Ê:Ê ,Ê:Ê
5691,ALANNAH-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ALAYAH-MAE ,3,Ê:Ê ,Ê:Ê
5691,ALAYNAH ,3,-952Ê ,Ê:Ê
5691,ALBA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ALBATOOL ,3,Ê:Ê ,Ê:Ê
5691,ALEAHA ,3,Ê:Ê ,-1093Ê
5691,ALEASHA ,3,Ê:Ê ,-3579Ê
5691,ALEIA ,3,Ê:Ê ,-1093Ê
5691,ALETHEIA ,3,Ê:Ê ,Ê:Ê
5691,ALEXA-LEIGH ,3,Ê:Ê ,Ê:Ê
5691,ALEXA-MAY ,3,-952Ê ,Ê:Ê
5691,ALEXAH ,3,Ê:Ê ,Ê:Ê
5691,ALEXANDRINA ,3,Ê:Ê ,Ê:Ê
5691,ALEXIA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ALEXIAH ,3,Ê:Ê ,Ê:Ê
5691,ALEXIS-ROSE ,3,-3042Ê ,Ê:Ê
5691,ALEXSANDRA ,3,-1641Ê ,Ê:Ê
5691,ALEXYS ,3,Ê:Ê ,Ê:Ê
5691,ALICEA ,3,Ê:Ê ,-1093Ê
5691,ALIKI ,3,-2531Ê ,Ê:Ê
5691,ALILA ,3,Ê:Ê ,Ê:Ê
5691,ALILAH ,3,Ê:Ê ,Ê:Ê
5691,ALIMAH ,3,-1641Ê ,-3161Ê
5691,ALINNA ,3,Ê:Ê ,Ê:Ê
5691,ALISAH ,3,Ê:Ê ,Ê:Ê
5691,ALISHBAH ,3,-1641Ê ,-4379Ê
5691,ALIVIA-LEIGH ,3,Ê:Ê ,Ê:Ê
5691,ALIVIA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ALIYAH-MAE ,3,Ê:Ê ,Ê:Ê
5691,ALIYANA ,3,+51Ê ,Ê:Ê
5691,ALIYYA ,3,Ê:Ê ,Ê:Ê
5691,ALIZAY ,3,+51Ê ,Ê:Ê
5691,ALLANAH-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ALLANNAH ,3,-952Ê ,-3413Ê
5691,ALLIYAH ,3,-1641Ê ,-4482Ê
5691,ALLY ,3,-2155Ê ,-4308Ê
5691,ALLYSON ,3,-2155Ê ,-1093Ê
5691,ALMAS ,3,-2155Ê ,-1093Ê
5691,ALORA ,3,-1641Ê ,Ê:Ê
5691,ALVIA ,3,Ê:Ê ,Ê:Ê
5691,ALYRA ,3,Ê:Ê ,Ê:Ê
5691,AMAANA ,3,Ê:Ê ,Ê:Ê
5691,AMABEL ,3,-2804Ê ,-2494Ê
5691,AMALEE ,3,Ê:Ê ,Ê:Ê
5691,AMALYA ,3,-952Ê ,Ê:Ê
5691,AMANDINE ,3,+51Ê ,Ê:Ê
5691,AMANPREET ,3,Ê:Ê ,-4156Ê
5691,AMARIE ,3,Ê:Ê ,Ê:Ê
5691,AMBER-LEIGH ,3,-952Ê ,-3739Ê
5691,AMBER-LILY ,3,-952Ê ,Ê:Ê
5691,AMBER-MARIE ,3,Ê:Ê ,-1093Ê
5691,AMBER-RAE ,3,Ê:Ê ,Ê:Ê
5691,AMBREEN ,3,-1641Ê ,-1093Ê
5691,AMEELIA ,3,Ê:Ê ,Ê:Ê
5691,AMELIA-ALICE ,3,Ê:Ê ,Ê:Ê
5691,AMELIA-ANN ,3,-952Ê ,Ê:Ê
5691,AMELIA-SKYE ,3,-952Ê ,Ê:Ê
5691,AMELIE-GRACE ,3,Ê:Ê ,Ê:Ê
5691,AMIE-LEE ,3,Ê:Ê ,Ê:Ê
5691,AMIE-LEIGH ,3,+51Ê ,Ê:Ê
5691,AMIEE ,3,-3984Ê ,-4728Ê
5691,AMILEIGH ,3,Ê:Ê ,Ê:Ê
5691,AMILLIE ,3,-2155Ê ,Ê:Ê
5691,AMINAT ,3,-1641Ê ,-1966Ê
5691,AMIRA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,AMIRAT ,3,+51Ê ,Ê:Ê
5691,AMITA ,3,Ê:Ê ,Ê:Ê
5691,AMITIS ,3,Ê:Ê ,Ê:Ê
5691,AMMAL ,3,Ê:Ê ,Ê:Ê
5691,AMNEET ,3,+51Ê ,Ê:Ê
5691,AMY-MAY ,3,Ê:Ê ,-1966Ê
5691,AMYA ,3,Ê:Ê ,Ê:Ê
5691,AMYLEE ,3,+51Ê ,Ê:Ê
5691,ANAB ,3,Ê:Ê ,-1093Ê
5691,ANABELA ,3,-2155Ê ,Ê:Ê
5691,ANABIYA ,3,+51Ê ,Ê:Ê
5691,ANAISE ,3,-1641Ê ,-1093Ê
5691,ANALEISE ,3,Ê:Ê ,Ê:Ê
5691,ANANYAA ,3,Ê:Ê ,Ê:Ê
5691,ANASTASIYA ,3,-1641Ê ,Ê:Ê
5691,ANDIE ,3,-1641Ê ,-3579Ê
5691,ANEA ,3,Ê:Ê ,Ê:Ê
5691,ANEEKA ,3,-2531Ê ,-3976Ê
5691,ANEEZA ,3,Ê:Ê ,Ê:Ê
5691,ANELA ,3,Ê:Ê ,Ê:Ê
5691,ANESA ,3,Ê:Ê ,-1093Ê
5691,ANGEL-GRACE ,3,+51Ê ,Ê:Ê
5691,ANGEL-MARIE ,3,Ê:Ê ,Ê:Ê
5691,ANGELICA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ANINA ,3,Ê:Ê ,Ê:Ê
5691,ANNA-MARIE ,3,Ê:Ê ,-1966Ê
5691,ANNA-MAY ,3,-1641Ê ,-1093Ê
5691,ANNA-SOPHIA ,3,+51Ê ,Ê:Ê
5691,ANNABELLA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ANNAROSE ,3,Ê:Ê ,Ê:Ê
5691,ANNESHA ,3,Ê:Ê ,Ê:Ê
5691,ANNIE-RAE ,3,Ê:Ê ,Ê:Ê
5691,ANNIJA ,3,-952Ê ,Ê:Ê
5691,ANOOP ,3,Ê:Ê ,Ê:Ê
5691,ANTHEA ,3,-2155Ê ,-1966Ê
5691,ANTIGONE ,3,Ê:Ê ,-1966Ê
5691,ANTOSIA ,3,Ê:Ê ,Ê:Ê
5691,ANUREET ,3,Ê:Ê ,Ê:Ê
5691,ANVITHA ,3,+51Ê ,Ê:Ê
5691,ANWITA ,3,+51Ê ,Ê:Ê
5691,APPHIA ,3,-2155Ê ,Ê:Ê
5691,AQEELA ,3,Ê:Ê ,-1966Ê
5691,ARAFA ,3,Ê:Ê ,Ê:Ê
5691,ARALIYA ,3,Ê:Ê ,Ê:Ê
5691,ARAMIDE ,3,Ê:Ê ,Ê:Ê
5691,ARBA ,3,Ê:Ê ,Ê:Ê
5691,ARBELLA ,3,Ê:Ê ,Ê:Ê
5691,ARHAA ,3,Ê:Ê ,Ê:Ê
5691,ARIADNI ,3,Ê:Ê ,Ê:Ê
5691,ARIAM ,3,-2155Ê ,Ê:Ê
5691,ARIANA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ARIANAH ,3,Ê:Ê ,Ê:Ê
5691,ARIBA ,3,-2804Ê ,-3161Ê
5691,ARIJ ,3,Ê:Ê ,Ê:Ê
5691,ARIJIELE ,3,Ê:Ê ,Ê:Ê
5691,ARINOLA ,3,Ê:Ê ,Ê:Ê
5691,ARITA ,3,Ê:Ê ,Ê:Ê
5691,ARLETTE ,3,Ê:Ê ,Ê:Ê
5691,ARNICA ,3,Ê:Ê ,Ê:Ê
5691,AROHA ,3,+51Ê ,Ê:Ê
5691,AROHI ,3,Ê:Ê ,Ê:Ê
5691,AROOSA ,3,Ê:Ê ,-1966Ê
5691,ARRIANA ,3,+51Ê ,Ê:Ê
5691,ARSHI ,3,+51Ê ,Ê:Ê
5691,ARSHIA ,3,-2531Ê ,-2494Ê
5691,ARSHPREET ,3,+51Ê ,Ê:Ê
5691,ARWYN ,3,-2155Ê ,-1093Ê
5691,ASENATH ,3,Ê:Ê ,Ê:Ê
5691,ASHAYLA ,3,Ê:Ê ,Ê:Ê
5691,ASHIRA ,3,Ê:Ê ,-1093Ê
5691,ASHLEA ,3,-2155Ê ,-4308Ê
5691,ASHLEEN ,3,-2155Ê ,-2494Ê
5691,ASHVI ,3,Ê:Ê ,Ê:Ê
5691,ASIMA ,3,Ê:Ê ,Ê:Ê
5691,ASIMINA ,3,Ê:Ê ,Ê:Ê
5691,ATHEA ,3,Ê:Ê ,Ê:Ê
5691,ATHINA ,3,-952Ê ,-2889Ê
5691,ATINA ,3,Ê:Ê ,Ê:Ê
5691,AUBREE-ROSE ,3,Ê:Ê ,Ê:Ê
5691,AUDRA ,3,Ê:Ê ,Ê:Ê
5691,AUDRINA ,3,+51Ê ,Ê:Ê
5691,AUGUST ,3,Ê:Ê ,Ê:Ê
5691,AUREJA ,3,+51Ê ,Ê:Ê
5691,AURIEL ,3,Ê:Ê ,Ê:Ê
5691,AVA- ,3,-952Ê ,Ê:Ê
5691,AVA-ANN ,3,Ê:Ê ,Ê:Ê
5691,AVA-JAI ,3,+51Ê ,Ê:Ê
5691,AVA-LEA ,3,-952Ê ,Ê:Ê
5691,AVA-LILLIE ,3,-952Ê ,Ê:Ê
5691,AVA-VIOLET ,3,Ê:Ê ,Ê:Ê
5691,AVALINE ,3,-1641Ê ,Ê:Ê
5691,AVIAH ,3,Ê:Ê ,Ê:Ê
5691,AVIANNA ,3,Ê:Ê ,Ê:Ê
5691,AVINA ,3,Ê:Ê ,Ê:Ê
5691,AVNOOR ,3,Ê:Ê ,Ê:Ê
5691,AYANNAH ,3,Ê:Ê ,Ê:Ê
5691,AYDA-GRACE ,3,Ê:Ê ,Ê:Ê
5691,AYELA ,3,Ê:Ê ,-1093Ê
5691,AYET ,3,Ê:Ê ,Ê:Ê
5691,AYLA-LOUISE ,3,Ê:Ê ,Ê:Ê
5691,AYLA-MAE ,3,+51Ê ,Ê:Ê
5691,AYMAN ,3,-2804Ê ,-3579Ê
5691,AYOMIKUN ,3,Ê:Ê ,Ê:Ê
5691,AYONA ,3,Ê:Ê ,Ê:Ê
5691,AYSEGUL ,3,Ê:Ê ,Ê:Ê
5691,AYSEM ,3,Ê:Ê ,Ê:Ê
5691,AYSENUR ,3,+51Ê ,Ê:Ê
5691,AYSHE ,3,Ê:Ê ,Ê:Ê
5691,AYVA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,AYVAH ,3,-3629Ê ,Ê:Ê
5691,AZIZAH ,3,Ê:Ê ,-1966Ê
5691,AZRAH ,3,Ê:Ê ,Ê:Ê
5691,BAE ,3,Ê:Ê ,Ê:Ê
5691,BAHJA ,3,Ê:Ê ,-1093Ê
5691,BAILEY-ROSE ,3,Ê:Ê ,Ê:Ê
5691,BALQIS ,3,Ê:Ê ,-1093Ê
5691,BARAKAH ,3,Ê:Ê ,-1966Ê
5691,BATYA ,3,Ê:Ê ,Ê:Ê
5691,BAVNEET ,3,Ê:Ê ,Ê:Ê
5691,BAYE ,3,+51Ê ,Ê:Ê
5691,BEGW ,3,Ê:Ê ,-1966Ê
5691,BEILY ,3,Ê:Ê ,Ê:Ê
5691,BELLA-BEAU ,3,-952Ê ,Ê:Ê
5691,BERFIN ,3,-2155Ê ,-4379Ê
5691,BERRA ,3,+51Ê ,Ê:Ê
5691,BERRIE ,3,Ê:Ê ,-3161Ê
5691,BERTA ,3,Ê:Ê ,Ê:Ê
5691,BERYL ,3,+51Ê ,Ê:Ê
5691,BETANIA ,3,+51Ê ,Ê:Ê
5691,BETHANY-MARIE ,3,Ê:Ê ,Ê:Ê
5691,BETHANY-MAY ,3,Ê:Ê ,Ê:Ê
5691,BETHLEHEM ,3,-2155Ê ,Ê:Ê
5691,BETSY-MAY ,3,Ê:Ê ,Ê:Ê
5691,BETSY-ROSE ,3,-1641Ê ,Ê:Ê
5691,BETTE ,3,Ê:Ê ,-1093Ê
5691,BETTSIE ,3,Ê:Ê ,Ê:Ê
5691,BETTY-ROSE ,3,Ê:Ê ,Ê:Ê
5691,BEVERLEY ,3,-2531Ê ,-3855Ê
5691,BEVERLY ,3,-2531Ê ,-2889Ê
5691,BHAKTI ,3,Ê:Ê ,-2889Ê
5691,BHAVISHYA ,3,Ê:Ê ,Ê:Ê
5691,BILAN ,3,Ê:Ê ,-2494Ê
5691,BILLI ,3,+51Ê ,-1093Ê
5691,BLAIRE ,3,+51Ê ,Ê:Ê
5691,BLAZE ,3,Ê:Ê ,Ê:Ê
5691,BLEU ,3,-1641Ê ,Ê:Ê
5691,BLU ,3,+51Ê ,Ê:Ê
5691,BONNI ,3,Ê:Ê ,Ê:Ê
5691,BONNIE-BLU ,3,Ê:Ê ,Ê:Ê
5691,BONNIE-MAI ,3,Ê:Ê ,Ê:Ê
5691,BOO ,3,-1641Ê ,-1966Ê
5691,BORA ,3,Ê:Ê ,-1093Ê
5691,BOUX ,3,+51Ê ,Ê:Ê
5691,BOWIE ,3,Ê:Ê ,Ê:Ê
5691,BRAYLEIGH ,3,Ê:Ê ,Ê:Ê
5691,BRIHANNA ,3,+51Ê ,Ê:Ê
5691,BROCHA ,3,+51Ê ,-1966Ê
5691,BROOKE-AMELIA ,3,Ê:Ê ,Ê:Ê
5691,BROOKELYN ,3,-1641Ê ,Ê:Ê
5691,BROOKLYN-MAI ,3,Ê:Ê ,Ê:Ê
5691,BRYCE ,3,+51Ê ,Ê:Ê
5691,BRYLEE ,3,+51Ê ,Ê:Ê
5691,BRYLEIGH ,3,Ê:Ê ,Ê:Ê
5691,BUNNY ,3,Ê:Ê ,Ê:Ê
5691,BUSE ,3,Ê:Ê ,-3739Ê
5691,CADEY ,3,+51Ê ,Ê:Ê
5691,CAIDENCE ,3,Ê:Ê ,-1093Ê
5691,CAIRA ,3,Ê:Ê ,-1093Ê
5691,CAISEY ,3,Ê:Ê ,Ê:Ê
5691,CAITLIN-ROSE ,3,+51Ê ,Ê:Ê
5691,CAITLYNN ,3,-952Ê ,-3413Ê
5691,CAIYA ,3,Ê:Ê ,Ê:Ê
5691,CALISE ,3,-2155Ê ,-2494Ê
5691,CALISSA ,3,+51Ê ,Ê:Ê
5691,CALLIA ,3,-1641Ê ,-2494Ê
5691,CALLIE-MAE ,3,Ê:Ê ,Ê:Ê
5691,CALYPSO ,3,Ê:Ê ,-2889Ê
5691,CARA-MAI ,3,Ê:Ê ,Ê:Ê
5691,CARAGH ,3,-3231Ê ,-3739Ê
5691,CARLIE ,3,-2531Ê ,-4585Ê
5691,CARLISA ,3,Ê:Ê ,Ê:Ê
5691,CARLY-RAE ,3,Ê:Ê ,Ê:Ê
5691,CARRERA ,3,Ê:Ê ,Ê:Ê
5691,CARTER ,3,Ê:Ê ,Ê:Ê
5691,CARYL ,3,Ê:Ê ,Ê:Ê
5691,CASEY-ANN ,3,Ê:Ê ,Ê:Ê
5691,CASEY-MAI ,3,+51Ê ,Ê:Ê
5691,CASEY-MARIE ,3,Ê:Ê ,Ê:Ê
5691,CASIE-LEIGH ,3,Ê:Ê ,Ê:Ê
5691,CASSI ,3,Ê:Ê ,Ê:Ê
5691,CASSY ,3,Ê:Ê ,-1093Ê
5691,CATELYN ,3,+51Ê ,-1966Ê
5691,CATHRYN ,3,+51Ê ,-3579Ê
5691,CAYCEE ,3,Ê:Ê ,Ê:Ê
